,film_id,film_title,film_category,inventory_count,film_total_rental,film_total_rental_revenue,film_last_rental_date,avg_rental_duration,avg_revenue_per_rental,customer_id,full_name,country,city,total_amount_spent,total_rental,first_rental_date,recent_rental_date,rental_month,total_rental_revenue,unique_customers,category,time_gap
174,6,Agent Truman,Foreign,6,19,111.81,2005-08-21 16:03:01,3.0,5.884736842105263,215,Jessie Banks,Bulgaria,Stara Zagora,81.76,24,2005-06-15 14:59:06,2006-02-14 15:16:03,4,81.76,1,Foreign,244
175,6,Agent Truman,Foreign,6,19,111.81,2005-08-21 16:03:01,3.0,5.884736842105263,282,Jenny Castro,Puerto Rico,Ponce,79.8,20,2005-07-06 09:09:19,2006-02-14 15:16:03,3,79.8,1,Foreign,223
176,6,Agent Truman,Foreign,6,19,111.81,2005-08-21 16:03:01,3.0,5.884736842105263,9,Margaret Moore,Oman,Masqat,78.8,20,2005-06-20 19:59:28,2006-02-14 15:16:03,4,78.8,1,Foreign,238
177,6,Agent Truman,Foreign,6,19,111.81,2005-08-21 16:03:01,3.0,5.884736842105263,384,Ernest Stepp,China,Huaian,77.79,21,2005-06-17 09:02:58,2005-08-22 20:20:04,3,77.79,1,Foreign,66
178,6,Agent Truman,Foreign,6,19,111.81,2005-08-21 16:03:01,3.0,5.884736842105263,224,Pearl Garza,India,Jodhpur,76.78,22,2005-06-15 18:08:14,2005-08-23 19:11:29,3,76.78,1,Foreign,69
179,6,Agent Truman,Foreign,6,19,111.81,2005-08-21 16:03:01,3.0,5.884736842105263,543,Lance Pemberton,Morocco,Beni-Mellal,73.8,20,2005-06-16 15:00:14,2005-08-23 13:46:27,3,73.8,1,Foreign,67
180,6,Agent Truman,Foreign,6,19,111.81,2005-08-21 16:03:01,3.0,5.884736842105263,465,Floyd Gandy,Mexico,Zapopan,68.84,16,2005-06-15 12:12:42,2005-08-23 16:08:15,3,68.84,1,Foreign,69
181,6,Agent Truman,Foreign,6,19,111.81,2005-08-21 16:03:01,3.0,5.884736842105263,48,Ann Evans,Russian Federation,Niznekamsk,67.86,14,2005-06-16 12:18:41,2005-08-22 17:27:23,3,67.86,1,Foreign,67
182,6,Agent Truman,Foreign,6,19,111.81,2005-08-21 16:03:01,3.0,5.884736842105263,458,Lloyd Dowd,Indonesia,Tegal,66.81,19,2005-06-19 08:42:12,2005-08-23 06:44:19,3,66.81,1,Foreign,64
183,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,459,Tommy Collazo,Iran,Qomsheh,183.63,37,2005-06-17 02:50:51,2005-08-23 14:52:50,3,183.63,1,Comedy,67
184,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,513,Duane Tubbs,Nauru,Yangor,143.7,30,2005-06-16 06:25:35,2005-08-23 04:20:16,3,143.7,1,Comedy,67
185,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,558,Jimmie Eggleston,Poland,Wroclaw,135.72,28,2005-06-17 09:19:52,2005-08-21 06:53:53,3,135.72,1,Comedy,64
186,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,479,Zachary Hite,United States,Akron,134.71,29,2005-06-17 04:35:52,2006-02-14 15:16:03,4,134.71,1,Comedy,242
187,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,197,Sue Peters,China,Changzhou,133.68,32,2005-06-15 00:15:15,2005-08-23 04:12:52,3,133.68,1,Comedy,69
188,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,108,Tracy Cole,Mexico,Huixquilucan,126.72,28,2005-06-15 14:45:48,2006-02-14 15:16:03,4,126.72,1,Comedy,244
189,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,244,Viola Hanson,Philippines,Lapu-Lapu,122.7,30,2005-06-15 01:04:22,2006-02-14 15:16:03,4,122.7,1,Comedy,244
190,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,589,Tracy Herrmann,Ecuador,Loja,118.75,25,2005-06-15 18:45:32,2005-08-23 20:28:32,3,118.75,1,Comedy,69
191,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,584,Salvador Teel,Gambia,Banjul,114.73,27,2005-06-15 18:35:40,2005-08-23 07:06:00,3,114.73,1,Comedy,68
192,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,52,Julie Sanchez,Spain,A Corua (La Corua),106.72,28,2005-06-15 01:38:31,2006-02-14 15:16:03,4,106.72,1,Comedy,244
193,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,400,Bryan Hardison,United States,Dallas,105.76,24,2005-06-15 14:05:32,2005-08-23 20:23:08,3,105.76,1,Comedy,69
194,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,192,Laurie Lawrence,India,Firozabad,97.78,22,2005-06-19 17:16:33,2006-02-14 15:16:03,4,97.78,1,Comedy,239
195,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,256,Mabel Holland,Myanmar,Monywa,97.75,25,2005-06-16 02:17:07,2005-08-23 16:18:12,3,97.75,1,Comedy,68
196,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,379,Carlos Coughlin,India,Bhavnagar,96.79,21,2005-06-15 15:20:06,2005-08-23 18:26:51,3,96.79,1,Comedy,69
197,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,528,Claude Herzog,Angola,Benguela,93.8,20,2005-06-17 02:45:10,2005-08-23 16:43:54,3,93.8,1,Comedy,67
198,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,37,Pamela Baker,China,Nanyang,91.79,21,2005-06-16 04:44:23,2005-08-23 22:08:04,3,91.79,1,Comedy,68
199,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,598,Wade Delvalle,Switzerland,Lausanne,83.78,22,2005-06-20 10:10:29,2005-08-23 00:44:15,3,83.78,1,Comedy,63
200,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,483,Vernon Chapa,Turkey,Denizli,81.83,17,2005-06-19 23:11:49,2005-08-19 03:10:21,3,81.83,1,Comedy,60
201,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,429,Frederick Isbell,Japan,Tsuyama,78.84,16,2005-06-16 19:20:24,2005-08-21 14:04:39,3,78.84,1,Comedy,65
202,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,599,Austin Cintron,China,Tieli,78.82,18,2005-06-18 06:29:53,2005-08-23 11:25:00,3,78.82,1,Comedy,66
203,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,358,Samuel Marlow,India,Ranchi,75.8,20,2005-06-15 19:51:06,2005-08-20 20:16:35,3,75.8,1,Comedy,66
204,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,152,Alicia Mills,India,Nagaon,73.81,19,2005-06-20 01:26:26,2006-02-14 15:16:03,4,73.81,1,Comedy,239
205,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,85,Anne Powell,United Kingdom,Bradford,72.79,21,2005-06-16 12:06:57,2005-08-20 10:25:12,3,72.79,1,Comedy,64
206,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,430,Ray Houle,Russian Federation,Dzerzinsk,71.8,20,2005-06-15 02:27:08,2005-08-22 09:11:48,3,71.8,1,Comedy,68
207,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,278,Billie Horton,Turkey,Inegl,71.79,21,2005-07-06 13:31:37,2005-08-23 21:30:45,2,71.79,1,Comedy,48
208,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,378,Eugene Culpepper,China,Shenzhen,70.82,18,2005-06-16 07:48:50,2005-08-22 06:52:49,3,70.82,1,Comedy,66
209,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,310,Daniel Cabral,Brazil,Ibirit,68.87,13,2005-07-06 16:01:16,2005-08-22 06:53:21,2,68.87,1,Comedy,46
210,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,315,Kenneth Gooden,Israel,Bat Yam,67.86,14,2005-07-07 01:46:44,2006-02-14 15:16:03,3,67.86,1,Comedy,222
211,7,Airplane Sierra,Comedy,5,15,82.85,2005-08-22 17:18:05,6.0,5.5233333333333325,218,Vera Mccoy,Afghanistan,Kabul,67.82,18,2005-06-15 20:25:53,2005-08-23 05:30:19,3,67.82,1,Comedy,68
244,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,454,Alex Gresham,Mexico,Uruapan,143.68,32,2005-06-16 09:14:58,2005-08-23 06:55:26,3,143.68,1,Sports,67
245,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,78,Lori Wood,India,Rae Bareli,141.69,31,2005-06-18 02:19:21,2005-08-23 22:18:51,3,141.69,1,Sports,66
246,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,362,Nicholas Barfield,Brazil,Belm,140.69,31,2005-06-15 18:24:10,2005-08-22 06:17:12,3,140.69,1,Sports,67
247,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,494,Ramon Choate,Ecuador,Robamba,135.7,30,2005-06-16 11:54:55,2005-08-22 19:28:04,3,135.7,1,Sports,67
248,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,591,Kent Arsenault,Brazil,Juiz de Fora,134.73,27,2005-06-15 17:51:27,2005-08-20 15:05:42,3,134.73,1,Sports,65
249,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,533,Jessie Milam,China,Binzhou,132.7,30,2005-06-15 17:57:04,2006-02-14 15:16:03,4,132.7,1,Sports,243
250,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,2,Patricia Johnson,United States,San Bernardino,123.74,26,2005-06-17 20:54:58,2005-08-23 17:39:35,3,123.74,1,Sports,66
251,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,371,Billy Poulin,Philippines,Cabuyao,123.71,29,2005-06-15 03:03:33,2005-08-23 15:09:17,3,123.71,1,Sports,69
252,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,585,Perry Swafford,Argentina,Quilmes,117.76,24,2005-06-15 12:29:41,2006-02-14 15:16:03,4,117.76,1,Sports,244
253,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,149,Valerie Black,United States,Brockton,116.75,25,2005-06-15 23:58:53,2005-08-23 05:04:33,3,116.75,1,Sports,68
254,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,569,Dave Gardiner,China,Leshan,113.73,27,2005-06-15 20:37:51,2005-08-23 21:48:54,3,113.73,1,Sports,69
255,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,314,George Linton,Brazil,Sorocaba,113.71,29,2005-07-06 00:52:35,2005-08-23 21:37:59,2,113.71,1,Sports,48
256,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,579,Daryl Larue,Iraq,Mosul,111.73,27,2005-06-18 17:37:45,2006-02-14 15:16:03,4,111.73,1,Sports,240
257,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,531,Jamie Waugh,Japan,Kuwana,110.77,23,2005-06-20 07:57:54,2005-08-22 21:36:51,3,110.77,1,Sports,63
258,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,538,Ted Breaux,China,Baicheng,109.73,27,2005-06-15 10:21:45,2005-08-22 21:01:25,3,109.73,1,Sports,68
259,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,594,Eduardo Hiatt,China,Jining,108.77,23,2005-06-16 00:52:51,2005-08-22 07:54:47,3,108.77,1,Sports,67
260,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,590,Seth Hannon,Bahrain,al-Manama,108.76,24,2005-06-15 20:00:11,2006-02-14 15:16:03,4,108.76,1,Sports,243
261,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,277,Olga Jimenez,Nigeria,Ogbomosho,108.76,24,2005-07-06 11:55:35,2005-08-22 21:05:50,2,108.76,1,Sports,47
262,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,293,Mae Fletcher,Spain,Donostia-San Sebastin,107.79,21,2005-07-06 19:35:55,2005-08-23 09:18:52,2,107.79,1,Sports,47
263,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,571,Johnnie Chisholm,Poland,Plock,107.78,22,2005-06-15 06:11:16,2005-08-23 15:35:59,3,107.78,1,Sports,69
264,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,91,Lois Butler,Brunei,Bandar Seri Begawan,107.66,34,2005-06-15 09:34:50,2006-02-14 15:16:03,4,107.66,1,Sports,244
265,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,138,Hazel Warren,China,Hohhot,106.68,32,2005-06-15 10:26:23,2005-08-23 02:39:56,3,106.68,1,Sports,68
266,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,296,Ramona Hale,India,Patiala,103.77,23,2005-07-05 23:29:55,2006-02-14 15:16:03,3,103.77,1,Sports,223
267,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,214,Kristin Johnston,United States,Sunnyvale,103.74,26,2005-06-15 07:55:43,2006-02-14 15:16:03,4,103.74,1,Sports,244
268,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,98,Lillian Griffin,United Arab Emirates,al-Ayn,102.76,24,2005-06-15 13:53:32,2005-08-23 03:58:28,3,102.76,1,Sports,68
269,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,572,Sidney Burleson,Poland,Czestochowa,100.76,24,2005-06-17 04:05:12,2005-08-20 08:59:38,3,100.76,1,Sports,64
270,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,19,Ruth Martinez,South Africa,Kimberley,98.82,18,2005-06-19 10:42:59,2005-08-23 03:46:47,3,98.82,1,Sports,64
271,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,339,Walter Perryman,China,Xinxiang,95.76,24,2005-07-06 01:36:11,2005-08-21 23:24:52,2,95.76,1,Sports,46
272,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,150,Danielle Daniels,Mexico,Hidalgo,94.78,22,2005-06-20 23:06:07,2005-08-21 19:47:55,3,94.78,1,Sports,61
273,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,229,Tamara Nguyen,Brazil,Anpolis,93.75,25,2005-06-18 01:59:16,2006-02-14 15:16:03,4,93.75,1,Sports,241
274,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,99,Emily Diaz,South Korea,Kimchon,90.77,23,2005-06-17 01:13:11,2006-02-14 15:16:03,4,90.77,1,Sports,242
275,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,415,Glenn Pullen,Netherlands,Amersfoort,88.78,22,2005-06-17 02:01:37,2005-08-23 19:27:04,3,88.78,1,Sports,67
276,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,539,Mathew Bolin,Venezuela,Valencia,84.8,20,2005-06-15 08:25:33,2005-08-22 21:24:19,3,84.8,1,Sports,68
277,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,338,Dennis Gilman,South Africa,Paarl,78.8,20,2005-07-06 00:50:30,2005-08-22 15:26:29,2,78.8,1,Sports,47
278,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,70,Christina Ramirez,Saudi Arabia,al-Hawiya,75.83,17,2005-06-18 20:32:40,2005-08-23 07:06:38,3,75.83,1,Sports,65
279,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,596,Enrique Forsythe,Greece,Patras,73.78,22,2005-06-16 08:58:18,2006-02-14 15:16:03,4,73.78,1,Sports,243
280,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,177,Samantha Duncan,Mexico,Matamoros,71.77,23,2005-06-15 16:12:50,2005-08-22 03:55:02,3,71.77,1,Sports,67
281,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,344,Henry Billingsley,Tonga,Nukualofa,64.84,16,2005-06-15 12:26:18,2005-08-22 16:55:26,3,64.84,1,Sports,68
282,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,162,Lauren Hudson,France,Le Mans,59.83,17,2005-06-15 12:21:56,2006-02-14 15:16:03,4,59.83,1,Sports,244
283,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,288,Bobbie Craig,Mexico,Valle de Santiago,52.81,19,2005-07-06 22:07:33,2005-08-22 12:41:33,2,52.81,1,Sports,46
284,10,Aladdin Calendar,Sports,7,23,131.77,2005-08-21 20:49:21,6.0,5.729130434782609,320,Anthony Schwab,American Samoa,Tafuna,47.85,15,2005-07-06 00:57:29,2005-08-22 19:44:53,2,47.85,1,Sports,47
323,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,211,Stacey Montgomery,China,Fuyu,146.67,33,2005-06-19 19:58:16,2006-02-14 15:16:03,4,146.67,1,Music,239
324,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,472,Greg Robins,Vietnam,Nam Dinh,131.74,26,2005-06-15 15:49:01,2006-02-14 15:16:03,4,131.74,1,Music,243
325,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,146,Jamie Rice,United States,Sterling Heights,126.73,27,2005-06-15 02:31:12,2005-08-23 15:36:05,3,126.73,1,Music,69
326,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,71,Kathy James,Philippines,Baybay,116.72,28,2005-06-17 02:38:28,2005-08-23 20:44:36,3,116.72,1,Music,67
327,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,260,Christy Vargas,China,Datong,113.7,30,2005-06-16 07:49:47,2005-08-21 17:59:09,3,113.7,1,Music,66
328,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,536,Fernando Churchill,South Korea,Tonghae,109.77,23,2005-06-16 04:31:57,2005-08-23 20:08:26,3,109.77,1,Music,68
329,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,575,Isaac Oglesby,Mexico,Cuernavaca,109.76,24,2005-06-15 21:54:20,2005-08-23 15:59:51,3,109.76,1,Music,68
330,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,167,Sally Pierce,India,Chandrapur,108.71,29,2005-06-15 17:44:57,2005-08-23 17:52:01,3,108.71,1,Music,69
331,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,471,Dean Sauer,South Africa,Johannesburg,106.74,26,2005-06-15 19:13:51,2005-08-23 08:34:53,3,106.74,1,Music,68
332,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,329,Frank Waggoner,Bangladesh,Jamalpur,98.77,23,2005-07-06 23:00:20,2005-08-22 19:54:31,2,98.77,1,Music,46
333,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,324,Gary Coy,China,Yuzhou,95.78,22,2005-07-06 21:42:21,2006-02-14 15:16:03,3,95.78,1,Music,222
334,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,36,Kathleen Adams,Iran,Arak,90.75,25,2005-06-19 16:05:41,2005-08-23 08:42:40,3,90.75,1,Music,64
335,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,350,Juan Fraley,Russian Federation,Teboksary,63.79,21,2005-06-17 11:56:09,2005-08-23 14:35:10,3,63.79,1,Music,67
336,12,Alaska Phantom,Music,7,23,37.77,2005-08-23 06:11:52,6.0,1.6421739130434785,395,Johnny Turpin,Sudan,al-Qadarif,57.81,19,2005-06-15 07:30:22,2005-08-23 19:54:24,3,57.81,1,Music,69
443,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,526,Karl Seal,United States,Cape Coral,208.58,42,2005-06-15 06:13:45,2005-08-23 22:21:03,3,208.58,1,Animation,69
444,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,178,Marion Snyder,Brazil,Santa Brbara dOeste,194.61,39,2005-06-15 09:03:52,2006-02-14 15:16:03,4,194.61,1,Animation,244
445,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,373,Louis Leone,Philippines,Tanauan,156.66,34,2005-06-15 20:54:55,2006-02-14 15:16:03,4,156.66,1,Animation,243
446,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,468,Tim Cary,India,Bijapur,154.66,34,2005-06-15 03:53:13,2005-08-23 22:24:39,3,154.66,1,Animation,69
447,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,462,Warren Sherrod,Russian Federation,Usolje-Sibirskoje,152.69,31,2005-06-16 18:13:43,2005-08-23 21:17:17,3,152.69,1,Animation,68
448,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,176,June Carroll,Algeria,Skikda,151.68,32,2005-06-15 08:55:01,2005-08-23 18:36:44,3,151.68,1,Animation,69
449,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,390,Shawn Heaton,Thailand,Nakhon Sawan,142.69,31,2005-06-16 01:11:25,2005-08-22 22:21:35,3,142.69,1,Animation,67
450,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,368,Harry Arce,Iran,Najafabad,139.69,31,2005-06-15 00:56:45,2005-08-23 00:31:09,3,139.69,1,Animation,68
451,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,404,Stanley Scroggins,Japan,Omiya,133.71,29,2005-06-15 22:19:37,2005-08-22 19:28:02,3,133.71,1,Animation,67
452,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,46,Catherine Campbell,Russian Federation,Moscow,131.69,31,2005-06-14 23:17:03,2005-08-23 12:47:26,3,131.69,1,Animation,69
453,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,7,Maria Miller,Yugoslavia,Kragujevac,130.72,28,2005-06-16 21:06:00,2005-08-21 04:49:48,3,130.72,1,Animation,65
454,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,103,Gladys Hamilton,Nigeria,Ilorin,128.71,29,2005-06-15 16:22:38,2005-08-23 22:43:07,3,128.71,1,Animation,69
455,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,84,Sara Perry,Mexico,Atlixco,128.7,30,2005-06-15 01:37:38,2005-08-22 18:16:50,3,128.7,1,Animation,68
456,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,196,Alma Austin,Germany,Mannheim,128.69,31,2005-06-15 00:45:21,2005-08-23 20:10:13,3,128.69,1,Animation,69
457,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,436,Troy Quigley,Canada,Vancouver,126.73,27,2005-06-18 07:36:46,2005-08-23 13:10:16,3,126.73,1,Animation,66
458,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,434,Eddie Tomlin,Philippines,Ozamis,122.74,26,2005-06-15 03:45:35,2005-08-22 22:37:34,3,122.74,1,Animation,68
459,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,438,Barry Lovelace,Zambia,Kitwe,121.7,30,2005-06-15 18:26:29,2006-02-14 15:16:03,4,121.7,1,Animation,243
460,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,406,Nathan Runyon,"Virgin Islands, U.S.",Charlotte Amalie,121.69,31,2005-06-17 19:57:46,2005-08-21 17:45:52,3,121.69,1,Animation,64
461,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,41,Stephanie Mitchell,Armenia,Yerevan,118.75,25,2005-06-19 03:24:17,2006-02-14 15:16:03,4,118.75,1,Animation,240
462,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,128,Marjorie Tucker,Poland,Jastrzebie-Zdrj,118.7,30,2005-06-19 00:19:21,2005-08-23 15:25:27,3,118.7,1,Animation,65
463,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,253,Terry Carlson,Japan,Miyakonojo,116.74,26,2005-06-15 15:03:15,2005-08-22 17:12:29,3,116.74,1,Animation,68
464,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,158,Veronica Stone,United States,Greensboro,115.7,30,2005-06-15 15:13:10,2005-08-23 14:26:51,3,115.7,1,Animation,68
465,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,54,Teresa Rogers,Japan,Iwakuni,114.74,26,2005-06-16 02:19:02,2005-08-23 05:20:36,3,114.74,1,Animation,68
466,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,302,Michael Silverman,China,Tiefa,113.74,26,2005-07-08 10:26:02,2005-08-23 20:22:17,2,113.74,1,Animation,46
467,18,Alter Victory,Animation,6,20,30.8,2005-08-23 03:44:51,6.0,1.54,485,Clyde Tobias,China,Shaoguan,112.72,28,2005-06-16 11:57:34,2005-08-19 09:36:28,3,112.72,1,Animation,63
